clade_name	paleofeces_SRR12557734_metaphlan_output	paleofeces_SRR12557733_metaphlan_output	paleofeces_SRR12557722_metaphlan_output	paleofeces_SRR12557711_metaphlan_output	paleofeces_SRR12557707_metaphlan_output	paleofeces_SRR12557706_metaphlan_output	paleofeces_SRR12557705_metaphlan_output	paleofeces_SRR12557704_metaphlan_output	soil_ERR3761406_metaphlan_output	soil_ERR3761405_metaphlan_output	soil_ERR3761404_metaphlan_output	soil_ERR3761403_metaphlan_output	soil_ERR3761402_metaphlan_output	soil_ERR3761401_metaphlan_output	gut_3851QX_metaphlan_output	gut_3825KV_metaphlan_output	gut_3775ZT_metaphlan_output	gut_3219XI_metaphlan_output	gut_2874RA_metaphlan_output	gut_2569VO_metaphlan_output	gut_2360TL_metaphlan_output	gut_2221WA_metaphlan_output	gut_2025XZ_metaphlan_output	gut_1925KA_metaphlan_output	gut_1886QS_metaphlan_output	gut_1733CQ_metaphlan_output	gut_1680RO_metaphlan_output	gut_1574UD_metaphlan_output	gut_1469LP_metaphlan_output	gut_1421JE_metaphlan_output	gut_1124PD_metaphlan_output	gut_0782JV_metaphlan_output	gut_0477QJ_metaphlan_output	gut_0282ZU_metaphlan_output
s__Clostridium_SGB6179	0	0	4667.0	3900.0	20930.0	0	813952.0	10409.0	0	0	0	0	0	0	7936.0	0	8761.0	21883.0	809.0	0	0	43.0	21805.0	0	0	69658.0	87159.0	8069.0	96226.0	7321.0	7062.0	42.0	1916.0	0
s__Clostridium_bornimense	4097.0	0	1104.0	0	29708.0	14103.0	45813.0	17526.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_butyricum	0	0	0	0	0	0	1290.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_celatum	0	0	0	0	8942.0	0	438951.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3397.0	0	0	0	0	0
s__Clostridium_cuniculi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1282.0	0	0	0	0	0	0	0	0	0	0	480.0	0	0	0	6792.0	3631.0
s__Clostridium_disporicum	0	0	0	0	1920.0	0	49453.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1832.0
s__Clostridium_fessum	217170.0	1506.0	30600.0	42805.0	52017.0	19136.0	3284.0	87223.0	0	0	0	0	0	0	7837.0	802.0	6372.0	5668.0	11404.0	2394.0	2734.0	2472.0	1555.0	1607.0	16298.0	9850.0	4415.0	242.0	92835.0	0	0	19114.0	5780.0	30093.0
s__Clostridium_paraputrificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.0	0	0	1658.0	0
s__Clostridium_perfringens	0	0	0	0	21018.0	0	0	0	0	0	0	0	0	0	0	0	2854.0	0	0	0	0	0	0	258.0	0	0	106679.0	0	51111.0	0	0	0	0	5377.0
s__Clostridium_saudiense	2397.0	0	0	0	3413.0	0	577470.0	0	0	0	0	0	0	0	0	0	0	6688.0	0	0	0	0	0	0	0	0	0	0	644.0	463.0	0	0	7825.0	5168.0
s__Clostridium_sp_1001270J_160509_D11	161990.0	24110.0	675.0	10923.0	213.0	0	609123.0	10182.0	0	0	0	0	0	0	1355.0	0	0	3975.0	0	0	0	0	0	0	3173.0	0	0	0	2002.0	0	1007.0	2784.0	0	2440.0
s__Clostridium_sp_1001271B_151109_B4	740.0	0	0	0	642.0	0	36908.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_AF12_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27707.0	4185.0	1587.0	14207.0	25534.0	563.0	1438.0	0	2200.0	477.0	3926.0	13968.0	5525.0	574.0	11208.0	0	1375.0	2413.0	254.0	9458.0
s__Clostridium_sp_AF20_17LB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7053.0	0	160.0	378.0	1496.0	28349.0	635.0	990.0	117.0	0	8715.0	304.0	0	0	43181.0	0	3644.0	6646.0	1951.0	2296.0
s__Clostridium_sp_AF27_2AA	274.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1657.0	0	0	0	0	2577.0	0	0	0	13737.0	0	0	0	0	1975.0
s__Clostridium_sp_AF36_4	658603.0	56893.0	29445.0	311553.0	0	129001.0	168367.0	0	0	0	0	0	0	0	9590.0	0	0	0	777.0	78.0	0	9029.0	0	7202.0	0	0	2018.0	0	10817.0	0	0	0	0	3057.0
s__Clostridium_sp_AM22_11AC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2470.0	0	0	0	13266.0	9161.0	276.0	4185.0	0	0	6038.0	2511.0	2374.0	0	15419.0	0	0	4380.0	0	16267.0
s__Clostridium_sp_AM33_3	0	0	0	2517.0	0	15388.0	0	0	0	0	0	0	0	0	6620.0	0	0	1007.0	5802.0	103.0	0	0	0	0	2725.0	3105.0	0	0	17753.0	6439.0	0	67.0	0	2548.0
s__Clostridium_sp_AM49_4BH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6587.0	0	8145.0	0	0	1814.0	188.0	0	0	0	0	0	0	0	844.0
s__Clostridium_sp_AT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1363.0	0	0	0	0
s__Clostridium_sp_MSJ_8	4510.0	0	0	0	0	439.0	1322.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_NSJ_42	108722.0	49641.0	7629.0	13826.0	22070.0	6255.0	449993.0	0	0	0	0	0	0	0	0	10650.0	955.0	13119.0	2233.0	0	0	0	38002.0	1073.0	3846.0	22003.0	19931.0	1177.0	75547.0	9471.0	10779.0	0	0	0
s__Clostridium_tertium	0	0	0	0	336.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Falcatimonas_sp_MSJ_15	830875.0	100820.0	59571.0	375951.0	113034.0	40201.0	7323.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3478_SGB4643	103330.0	0	31941.0	422529.0	2752.0	53266.0	4260.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3480_SGB20550	34477.0	0	3016.0	33048.0	0	323769.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3480_SGB4648	52140.0	68985.0	76961.0	1724032.0	11298.0	1262.0	10636.0	4379.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854.0	0	0	0	0	0	0	0
s__GGB3486_SGB4658	42127.0	609.0	4046.0	5420.0	980.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382.0	0	0	0	175.0	0	0	0	0	0	0	0
s__GGB3528_SGB4713	26070.0	0	4321.0	30929.0	1437.0	11228.0	0	0	0	0	0	0	0	0	18904.0	6252.0	3802.0	6553.0	12953.0	0	171.0	0	1607.0	1627.0	6891.0	9076.0	2582.0	0	96845.0	0	1615.0	7447.0	5595.0	75449.0
s__GGB3550_SGB4746	0	0	0	0	32860.0	0	2781.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB51454_SGB71784	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB78799_SGB106397	0	0	0	0	893.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9575_SGB14988	0	0	0	0	41633.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Hungatella_hathewayi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4646.0
s__Inconstantimicrobium_porci	4393.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Sarcina_ventriculi	84977.0	507.0	0	49894.0	2878.0	3991.0	23682.0	429642.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Anaerofustis_stercorihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1544.0	0	0	0	0
s__Eubacteriaceae_bacterium	186380.0	981305.0	86373.0	64674.0	35569.0	9619.0	112023.0	8590.0	0	0	0	0	0	0	706.0	101276.0	0	154646.0	0	0	0	0	0	0	1081146.0	5728.0	277030.0	0	0	0	0	1941.0	0	3314.0
s__Eubacterium_SGB4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200.0	10982.0	3940.0	1501.0	0	0	0	0	0	923.0	0
s__Eubacterium_coprostanoligenes	231166.0	0	7132.0	27895.0	45.0	0	0	1548.0	0	0	0	0	0	0	0	24.0	0	0	414415.0	0	0	0	7900.0	0	0	30833.0	35900.0	0	77694.0	0	0	0	0	0
s__Eubacterium_ramulus	633247.0	96775.0	31136.0	30900.0	10194.0	118918.0	440.0	4214.0	0	0	0	0	0	0	26699.0	0	0	0	3723.0	0	0	0	0	983.0	1034.0	7533.0	2805.0	0	124703.0	0	1331.0	0	0	36000.0
s__Eubacterium_sp_AF16_48	16293.0	0	2089.0	0	0	0	0	2265.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739.0	0	0	0	0	0
s__Eubacterium_sp_MSJ_21	33312.0	14796.0	12746.0	389155.0	6715.0	0	25923.0	483.0	0	0	0	0	0	0	0	0	0	215613.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacterium_sp_MSJ_33	19075.0	0	1039.0	972.0	0	2813.0	0	0	0	0	0	0	0	0	0	0	0	51367.0	0	0	0	0	0	0	48528.0	68978.0	697.0	0	0	0	0	0	0	0
s__Eubacterium_sp_OM08_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25776.0	164073.0	0	1123921.0	0	0	0	0	0
s__Eubacterium_ventriosum	1760.0	0	5532.0	30491.0	0	0	1558.0	1518.0	0	0	0	0	0	0	508.0	0	0	0	8050.0	4612.0	0	0	0	0	0	0	0	0	6526.0	0	0	0	0	7058.0
s__GGB3267_SGB4317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40664.0	0	0	0	0	0	0	0	0	0
s__GGB3275_SGB4325	10497.0	0	16284.0	37589.0	22341.0	0	0	0	0	0	0	0	0	0	0	6762.0	0	0	0	0	0	0	0	0	0	0	0	1978.0	0	0	0	0	0	0
s__GGB3277_SGB4327	151396.0	0	5229.0	21365.0	40680.0	0	13136.0	4463.0	0	0	0	0	0	0	0	0	0	0	17925.0	0	31485.0	0	6052.0	4208.0	0	44473.0	1304.0	0	0	0	0	56430.0	0	118732.0
s__GGB3278_SGB4328	311787.0	62162.0	294764.0	110834.0	4916.0	100365.0	4455.0	74827.0	0	0	0	0	0	0	0	0	16499.0	2830.0	0	0	0	88313.0	0	60886.0	6070.0	2922.0	1104.0	0	0	0	14716.0	2485.0	26751.0	0
s__GGB3280_SGB4332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603.0	0	0	0	0	0
s__GGB3280_SGB4333	837790.0	106701.0	259783.0	1061911.0	261674.0	1318155.0	192962.0	279455.0	0	0	0	0	0	0	306300.0	0	0	82480.0	0	0	0	0	4377.0	0	0	37670.0	0	14862.0	102750.0	0	25508.0	0	26.0	0
s__GGB3281_SGB4335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54529.0	0	0	0	0	0	0	0	0	2804.0	0	5202.0	0	15275.0	26805.0	0	0	0	0	0
s__GGB35068_SGB47850	43089.0	136.0	874.0	39345.0	3978.0	916.0	448.0	2529.0	0	0	0	0	0	0	783.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350.0	0	0	2124.0	0	54.0
s__GGB3722_SGB5050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3868.0	0	0	0	0	0	0	0
s__GGB3724_SGB5054	808.0	0	22435.0	0	435.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677.0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3727_SGB5057	0	0	4596.0	101976.0	4849.0	0	0	0	0	0	0	0	0	0	0	52887.0	0	1626940.0	0	0	0	0	0	0	0	0	9910.0	0	0	0	0	0	0	0
s__GGB38405_SGB47454	0	0	0	0	0	0	0	4056.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB51102_SGB71318	0	0	0	0	2060.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB78849_SGB106207	0	0	0	0	149520.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacterium_minutum	765.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacterium_sulci	5178.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.0	0	0	0	0	0	0	264.0	0	0	0	0	0	0	0	0
s__GGB2977_SGB3959	29590.0	138135.0	27814.0	25006.0	21133.0	6977.0	24154.0	17762.0	0	0	0	0	0	0	441.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lentihominibacter_faecis	357250.0	433335.0	118243.0	134447.0	73300.0	73899.0	51544.0	18765.0	0	0	0	0	0	0	13102.0	0	0	0	6043.0	0	0	0	0	0	0	13125.0	0	0	1610.0	0	0	0	0	11662.0
s__Mogibacterium_diversum	0	0	0	0	1520.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Mogibacterium_kristiansenii	38133.0	0	121331.0	167149.0	765915.0	67982.0	32991.0	3385.0	0	0	0	0	0	0	0	0	0	0	924.0	0	0	0	0	0	0	5055.0	816.0	0	0	0	0	0	0	2735.0
s__Candidatus_Cibionibacter_quicibialis	646583.0	0	78348.0	30042.0	77627.0	1418833.0	46380.0	15958.0	0	0	0	0	0	0	33330.0	0	0	3710.0	9524.0	4835.0	0	480.0	0	0	319.0	10111.0	0	0	7290.0	0	0	447.0	0	7679.0
s__Colidextribacter_sp_210702_DFI_3_9	30114.0	0	20099.0	6979.0	0	28251.0	0	1404.0	0	0	0	0	0	0	11688.0	0	0	1018.0	6041.0	603.0	0	0	0	0	0	4273.0	4600.0	0	6962.0	0	0	90.0	168.0	7798.0
s__Bacteroides_pectinophilus	12036.0	0	0	33261.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31521.0	0	0	0	0	0	0	0
s__Clostridiales_bacterium	0	0	0	0	13846.0	0	2689.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1988.0	0	0	0	0
s__Clostridiales_bacterium_KLE1615	1250688.0	402842.0	1389480.0	258398.0	118776.0	3326902.0	800763.0	1855385.0	0	0	0	0	0	0	57358.0	6887.0	3101.0	51243.0	67868.0	9142.0	0	9828.0	1314.0	9012.0	16637.0	25472.0	49160.0	3262.0	70028.0	6813.0	915.0	1608.0	903.0	14774.0
s__Eubacteriales_bacterium	430.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacteriales_unclassified_SGB15148	0	0	0	0	0	0	547660.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9759_SGB15370	773957.0	150453.0	105363.0	181173.0	5140.0	443333.0	232581.0	18663.0	0	0	0	0	0	0	71840.0	0	0	7888.0	2739.0	0	0	0	0	0	0	15644.0	0	0	20405.0	0	0	0	0	6612.0
s__GGB9759_SGB15372	5321.0	0	0	221.0	0	0	2387.0	0	0	0	0	0	0	0	3696.0	0	0	0	1800.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102.0
s__GGB9760_SGB15373	727889.0	22171.0	157625.0	175748.0	10198.0	729408.0	301453.0	24610.0	0	0	0	0	0	0	15625.0	0	0	2599.0	5161.0	121.0	0	0	0	0	0	3357.0	82.0	0	365.0	966.0	0	0	0	2067.0
s__GGB9760_SGB15374	392393.0	248337.0	58006.0	361014.0	15906.0	298692.0	360099.0	6902.0	0	0	0	0	0	0	22232.0	0	0	20538.0	7842.0	0	0	0	0	0	0	9695.0	646.0	0	0	0	0	82.0	0	16157.0
s__Gemmiger_SGB15295	382507.0	19536.0	294234.0	96046.0	844638.0	281969.0	1624868.0	226943.0	0	0	0	0	0	0	5316.0	0	0	548.0	4311.0	19739.0	0	0	0	0	0	2976.0	861.0	0	12982.0	0	0	0	0	0
s__Gemmiger_formicilis	0	0	2567.0	2294.0	9775.0	155690.0	314466.0	200601.0	0	0	0	0	0	0	344.0	0	1548.0	659.0	4691.0	0	161.0	2446.0	0	366.0	0	3709.0	499.0	0	11907.0	0	0	520.0	829.0	16500.0
s__Gemmiger_sp_An194	0	0	0	0	0	0	4128.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Intestinimonas_butyriciproducens	11390.0	3333.0	200.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Intestinimonas_gabonensis	1618.0	1190.0	0	0	0	314.0	7045.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Intestinimonas_massiliensis	175293.0	999.0	1496.0	0	0	13479.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Intestinimonas_sp_MSJ_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6662.0	0	0	129.0	0	4854.0
s__Feifania_hominis	5458.0	0	0	0	0	626.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Anaerobutyricum_hallii	92980.0	1041.0	21579.0	13967.0	6078.0	10243.0	113.0	8865.0	0	0	0	0	0	0	6725.0	0	0	725.0	12684.0	3804.0	0	4240.0	0	705.0	596.0	2116.0	0	0	15092.0	0	0	1681.0	0	3294.0
s__Anaerobutyricum_soehngenii	1816311.0	394835.0	218691.0	105464.0	209238.0	181417.0	101342.0	178943.0	0	0	0	0	0	0	4536.0	0	0	4088.0	0	0	0	1451.0	0	0	0	9923.0	3206.0	0	11320.0	0	0	0	0	112.0
s__Anaerosacchariphilus_sp_NSJ_68	26922.0	1531.0	7432.0	8540.0	277.0	59804.0	1256.0	1990.0	0	0	0	0	0	0	699.0	0	0	0	3024.0	731.0	0	0	0	0	5372.0	2832.0	786.0	0	3307.0	0	0	0	0	442.0
s__Anaerostipes_hadrus	684199.0	134101.0	81417.0	167944.0	39602.0	257717.0	136633.0	6694.0	0	0	0	0	0	0	0	0	0	0	135.0	15050.0	0	0	0	0	0	0	0	0	3280.0	0	0	0	0	0
s__Anaerotignum_faecicola	0	0	0	35031.0	435.0	1526.0	0	763.0	0	0	0	0	0	0	6147.0	5112.0	0	4224.0	15296.0	5946.0	2769.0	750.0	0	2494.0	1713.0	36192.0	7050.0	0	15098.0	0	1997.0	7087.0	0	19348.0
s__Anaerotignum_sp_MSJ_24	51492.0	1241.0	2490.0	5838.0	3631.0	39899.0	0	206799.0	0	0	0	0	0	0	800.0	0	0	0	5603.0	0	0	0	0	0	0	1126.0	0	0	0	0	0	0	0	1209.0
s__Blautia_SGB101324	3992.0	0	21449.0	41913.0	8487.0	49920.0	0	13106.0	0	0	0	0	0	0	0	0	0	3721.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Blautia_SGB4815	224097.0	1894.0	3702.0	5422.0	36294.0	1480.0	5730.0	0	0	0	0	0	0	0	3062.0	0	0	0	0	0	0	0	0	0	0	240.0	0	0	0	0	362.0	0	0	2408.0
s__Blautia_SGB4833	0	0	0	0	0	18948.0	0	648596.0	0	0	0	0	0	0	3159.0	0	0	0	0	0	0	0	0	0	2566.0	0	0	0	0	0	0	0	0	0
s__Blautia_SGB71764	0	0	0	0	0	272.0	0	0	0	0	0	0	0	0	0	0	0	0	546.0	0	0	0	0	0	0	0	1728.0	0	0	0	0	0	0	0
s__Blautia_faecicola	0	0	0	273.0	249.0	0	0	0	0	0	0	0	0	0	0	0	0	3021.0	1078.0	0	0	0	0	0	0	10459.0	5055.0	272.0	12521.0	61.0	0	0	0	1142.0
s__Blautia_faecis	1933924.0	108936.0	116635.0	63110.0	138793.0	112362.0	100335.0	834169.0	0	0	0	0	0	0	52759.0	480.0	1127.0	4432.0	27516.0	30812.0	1341.0	2208.0	136.0	1548.0	3553.0	8107.0	3745.0	0	228474.0	0	5481.0	136.0	4155.0	11407.0
s__Blautia_glucerasea	230187.0	77926.0	62497.0	92586.0	75832.0	190646.0	54376.0	72762.0	0	0	0	0	0	0	12759.0	3270.0	0	10573.0	28412.0	8137.0	0	0	357.0	1429.0	77494.0	9689.0	5759.0	0	8011.0	0	2936.0	0	0	3252.0
s__Blautia_hansenii	0	0	0	0	2720.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Blautia_luti	2830.0	0	1556.0	0	6475.0	0	0	0	0	0	0	0	0	0	3458.0	0	0	3848.0	0	0	0	0	713.0	1215.0	0	520.0	0	698.0	9933.0	1479.0	0	0	0	0
s__Blautia_massiliensis	83876.0	462.0	58438.0	12634.0	67847.0	91928.0	119.0	12944.0	0	0	0	0	0	0	6783.0	0	533.0	1697.0	3541.0	3834.0	0	311.0	0	0	0	1653.0	2300.0	0	84400.0	0	0	0	0	6150.0
s__Blautia_obeum	4367.0	0	0	0	0	2280.0	0	221.0	0	0	0	0	0	0	23231.0	0	0	1789.0	10997.0	12160.0	0	5863.0	0	1402.0	1102.0	6489.0	655.0	0	21770.0	0	2300.0	0	1832.0	3276.0
s__Blautia_schinkii	35838.0	0	82522.0	43526.0	256457.0	809.0	39396.0	454122.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728.0	0	0	0	0	720.0	0	0	0
s__Blautia_sp_MCC283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10871.0	0	0	0	2646.0	0	297.0	0	0	0	901.0	0	0	1585.0	0	0	0	0	0	0
s__Blautia_sp_MSJ_9	1453.0	0	2018.0	0	2356.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2112.0	0	0	0	950.0	0	0	0	0	0	0	0
s__Blautia_sp_OF03_15BH	81791.0	705.0	36584.0	91892.0	30817.0	51666.0	25302.0	305680.0	0	0	0	0	0	0	6930.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6038.0	0	0	0	0	438.0
s__Blautia_stercoris	10601.0	19889.0	33138.0	3935.0	21511.0	0	2055.0	0	0	0	0	0	0	0	0	272.0	0	139.0	1261.0	0	0	0	0	0	1574.0	1427.0	672.0	0	20054.0	0	631.0	0	0	0
s__Blautia_wexlerae	437955.0	19860.0	118400.0	85017.0	299655.0	73608.0	31179.0	616190.0	0	0	0	0	0	0	32527.0	5424.0	560.0	10840.0	14036.0	55539.0	2532.0	13976.0	3720.0	3642.0	3870.0	47357.0	33852.0	3925.0	150404.0	116.0	3388.0	1822.0	0	5119.0
s__Brotolimicola_acetigignens	0	0	0	2067.0	0	0	0	0	0	0	0	0	0	0	77164.0	3798.0	10334.0	12844.0	89.0	10724.0	60562.0	1093.0	101388.0	54425.0	0	159505.0	0	175.0	105675.0	963910.0	35403.0	1481.0	63540.0	252185.0
s__Butyrivibrio_crossotus	21216.0	2780.0	2500.0	17769.0	0	141787.0	0	624.0	0	0	0	0	0	0	483463.0	98873.0	14504.0	1836330.0	224395.0	0	0	218562.0	215116.0	7742.0	146921.0	46364.0	304066.0	22234.0	1186025.0	0	119237.0	222939.0	2260.0	0
s__Coprococcus_SGB106014	0	0	0	0	0	0	187795.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprococcus_SGB26904	0	0	0	12109.0	0	21532.0	3441.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51755.0	0	0	0	29275.0	0	0	0	0	0	0	0
s__Coprococcus_SGB5116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31203.0	0	94419.0	0	0	0	0	0	626938.0	0	13092.0	3011.0	44312.0	0	3427.0	0	0	0
s__Coprococcus_SGB5119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27668.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprococcus_catus	522326.0	248289.0	95311.0	79691.0	1163817.0	360066.0	188652.0	31690.0	0	0	0	0	0	0	12884.0	502.0	0	5275.0	1694.0	0	0	68.0	0	0	7183.0	174.0	8091.0	0	59678.0	0	0	0	0	0
s__Coprococcus_comes	51057.0	68699.0	135194.0	411597.0	90738.0	700039.0	74619.0	5946.0	0	0	0	0	0	0	120056.0	2490.0	0	966.0	27983.0	0	0	9532.0	1968.0	1560.0	8540.0	4255.0	4220.0	1592.0	180515.0	0	1570.0	3191.0	1281.0	33629.0
s__Coprococcus_eutactus	280908.0	12740.0	123579.0	236374.0	314831.0	15442.0	86812.0	4589120.0	0	0	0	0	0	0	25082.0	0	120980.0	118501.0	46149.0	85313.0	366148.0	285278.0	16949.0	8957.0	38867.0	868950.0	549294.0	7630.0	493049.0	102300.0	88066.0	5439.0	84529.0	33892.0
s__Coprococcus_sp_AF21_14LB	0	0	0	0	1448.0	0	73081.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Coprococcus_sp_OM04_5BH	0	17535.0	19234.0	32513.0	9115.0	4824.0	0	0	0	0	0	0	0	0	950.0	94557.0	5828.0	309697.0	1103.0	0	8578.0	0	251189.0	7089.0	0	170426.0	413611.0	0	305.0	0	61135.0	24172.0	0	0
s__Cuneatibacter_sp_NSJ_177	15137.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Diplocloster_modestus	132.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Dorea_formicigenerans	871986.0	74799.0	52350.0	142583.0	286520.0	115408.0	150047.0	32640.0	0	0	0	0	0	0	60462.0	10198.0	5821.0	21562.0	36788.0	120802.0	7697.0	42657.0	9639.0	115.0	55538.0	19964.0	20410.0	5153.0	64824.0	0	46262.0	11915.0	9041.0	51176.0
